id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14585335,SPACIOUS TOWNHOUSE with Essential Amenities,90419082,Camille,,Mattapan,42.27554,-71.07091,Entire home/apt,214,29,46,2020-12-20,0.73,3,364,1,STR-397952
14600925,Comfy & Private Room w/ Airbed by the Red Line!,16186589,Marie,,Dorchester,42.30208,-71.07005,Private room,32,30,10,2021-10-13,0.16,26,320,1,
14603013,Updated Beautiful Studio. Great location.,16708213,L A,,Back Bay,42.35415,-71.07659,Entire home/apt,100,91,163,2021-08-31,2.53,1,141,1,
14682931,"Charming room, in hip JP near The T  #2",30490577,Lori,,Jamaica Plain,42.31765,-71.10049,Private room,65,2,210,2021-09-05,3.26,3,0,13,STR-398358
14704252,Modern 3.5 BR Single Family Home,24358957,Bill,,South Boston,42.33339,-71.05317,Entire home/apt,800,29,17,2019-09-06,0.29,1,359,0,STR-416496
14744525,Sonder | Financial District | Modern 2BR,12243051,,,Downtown,42.358,-71.05318,Entire home/apt,175,30,52,2019-09-12,0.81,8,127,0,
14747561,Very Affordable & Cozy Room with Airbed!,16186589,Marie,,Dorchester,42.30426,-71.07147,Private room,35,30,7,2019-10-28,0.11,26,364,0,
14770892,"Victorian Charm, Modern Style w/Private Entrance",34055750,Philip And Ann,,South End,42.34338,-71.06874,Entire home/apt,339,2,191,2021-12-14,2.97,1,234,41,STR-414322
14778561,"Mt Restmore, COZY spacious and Clean",44581223,Andre,,Hyde Park,42.25302,-71.11591,Private room,58,29,46,2021-09-30,0.71,4,365,3,STR-416718
14820482,Historic townhouse in the heart of Boston,92648590,Paul,,South End,42.34766,-71.06922,Entire home/apt,342,3,133,2021-12-12,2.09,1,196,21,STR-445212
14868157,"Charming room, in hip JP near The T  #1",30490577,Lori,,Jamaica Plain,42.31689,-71.10005,Private room,59,2,254,2021-11-21,3.95,3,168,24,STR-398358
14873100,"Large room, 2nd floor, wood floor",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,61,5,81,2021-11-26,1.28,3,174,7,STR-413140
14918032,Luxurious and Spacious 3 BR private apt near train,44617326,Caroline,,East Boston,42.37577,-71.03156,Entire home/apt,279,91,48,2019-08-27,0.75,1,364,0,
14928081,"Rozinante - Queen, Harbor View",92691757,Melissa,,Charlestown,42.37018,-71.06109,Private room,300,1,7,2021-10-04,0.14,6,168,2,STR-420570
14928333,Spacious Private Room in Southie.,36238029,Tucker,,South Boston,42.33631,-71.04961,Private room,105,91,15,2017-08-18,0.23,2,0,0,
14928666,Pied-à-Terre on The Hill,11709426,Hunter,,Beacon Hill,42.35908,-71.06489,Entire home/apt,98,91,3,2017-07-04,0.05,1,0,0,
14943350,219 on the Ocean with Private Bath,72139831,Robin,,Dorchester,42.30755,-71.04739,Private room,97,1,244,2021-12-09,3.81,4,346,36,STR-383505
14950089,"""Casita"" on the Water - Harbor View",92691757,Melissa,,Charlestown,42.3713,-71.06154,Private room,230,1,42,2021-10-19,0.66,6,163,6,STR-420570
14950328,"""Port"" View - Queen Ensuite",92691757,Melissa,,Charlestown,42.37216,-71.05937,Private room,230,1,52,2021-09-22,0.81,6,167,8,STR-420570
14950476,Inn the Moment - Harbor View,92691757,Melissa,,Charlestown,42.37006,-71.06159,Private room,300,1,9,2021-10-31,0.14,6,154,3,STR-420570
14970501,"CDC cleaning, Modern, Spacious, 2Bedroom + Balcony",546854,Sanjay,,Brighton,42.34511,-71.13787,Entire home/apt,118,32,46,2021-11-11,0.72,2,88,5,
14993599,"Enjoy private entrance and bath, walk to subway.",94533288,Franklin H.,,Dorchester,42.31305,-71.05094,Private room,115,3,119,2021-11-27,1.88,1,59,20,STR-415010
14995433,LUXURY APARTMENT IN THE HEART OF DOWNTOWN BOSTON,72392354,MariaLuisa,,Leather District,42.35086,-71.05901,Entire home/apt,199,91,7,2017-03-21,0.11,1,0,0,
15016872,Washer+Dryer+Parking!*Private suite*Cul de sac*,34614605,Zvi,,Brighton,42.34124,-71.15811,Entire home/apt,78,2,166,2021-12-10,3.21,1,49,39,STR-393765
15018607,"Cute 1 bedroom in East Boston,  close to airport",94792025,Cloe,,East Boston,42.36848,-71.03665,Entire home/apt,120,1,308,2021-11-13,4.82,1,108,33,STR-401058
15020558,Spacious & Elegant Charlestown Condo Near Downtown,199789,John,,Charlestown,42.3782,-71.06498,Entire home/apt,155,91,13,2017-04-18,0.20,1,0,0,
15041925,Walk to Head of the Charles !! Prtly Furnished Apt,9795590,Patrick,,Brighton,42.35357,-71.1469,Entire home/apt,136,91,7,2018-10-23,0.11,2,179,0,
